date,change,changeOverTime,changePercent,close,high,label,low,open,symbol,uClose,uHigh,uLow,uOpen,uVolume,volume
2014-12-19,-0.87,-0.028591,-0.7723,111.78,113.24,"Dec 19, 14",111.66,112.26,AAPL,111.78,113.24,111.66,112.26,88429770,88429770
2014-12-22,1.16,-0.01851,1.0378,112.94,113.49,"Dec 22, 14",111.97,112.16,AAPL,112.94,113.49,111.97,112.16,45167549,45167549
2014-12-23,-0.4,-0.021987,-0.3542,112.54,113.33,"Dec 23, 14",112.46,113.23,AAPL,112.54,113.33,112.46,113.23,26028419,26028419
2014-12-24,-0.53,-0.026593,-0.4709,112.01,112.71,"Dec 24, 14",112.01,112.58,AAPL,112.01,112.71,112.01,112.58,14479611,14479611
2014-12-26,1.98,-0.009386,1.7677,113.99,114.52,"Dec 26, 14",112.01,112.1,AAPL,113.99,114.52,112.01,112.1,33720951,33720951
2014-12-29,-0.08,-0.010081,-0.0702,113.91,114.77,"Dec 29, 14",113.7,113.79,AAPL,113.91,114.77,113.7,113.79,27598920,27598920
2014-12-30,-1.39,-0.02216,-1.2203,112.52,113.92,"Dec 30, 14",112.11,113.64,AAPL,112.52,113.92,112.11,113.64,29881477,29881477
2014-12-31,-2.14,-0.040758,-1.9019,110.38,113.13,"Dec 31, 14",110.21,112.82,AAPL,110.38,113.13,110.21,112.82,41403351,41403351
2015-01-02,-1.05,-0.049883,-0.9513,109.33,111.44,"Jan 2, 15",107.35,111.39,AAPL,109.33,111.44,107.35,111.39,53204626,53204626
2015-01-05,-3.08,-0.076649,-2.8172,106.25,108.65,"Jan 5, 15",105.41,108.29,AAPL,106.25,108.65,105.41,108.29,64285491,64285491
